id_key,tdu_company_name,rep_company,product,kwh500,kwh1000,kwh2000,fees_credits,pre_paid,time_of_use,fixed,rate_type,renewable,term_value,cancel_fee,website,special_terms,terms_url,promotion,promotion_desc,facts_url,enroll_url,prepaid_url,enroll_phone,new_customer,min_usage_fees_credits,language,rating,zipcodes,pdf_filepath
2016,ONCOR ELECTRIC DELIVERY COMPANY,YEP,18 Month Fixed Rate Autopay E-Plan,0.122,0.098,0.096,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,18.0,175.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF18&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF18&lang=en,,,,False,True,,4.0,[],data\PDFs\2016-062520-00-57-53.pdf
1882,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Renewable Healthy Heart of Texas Month to Month AutoPay E-Plan,0.129,0.105,0.10300000000000001,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,100.0,1.0,0.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMOGREEN&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMOGREEN&lang=en,,,,True,True,,4.0,[],data\PDFs\1882-062520-00-57-53.pdf
1823,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHWEST POWER & LIGHT,Texas Independence Month to Month AutoPay E-Plan,0.127,0.10300000000000001,0.10099999999999999,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,16.0,1.0,0.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRTXUPROMO&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRTXUPROMO&lang=en,,,,True,True,,4.0,[],data\PDFs\1823-062520-00-57-53.pdf
1877,ONCOR ELECTRIC DELIVERY COMPANY,YEP,Green Earth 100% Renewable AutoPay E-Plan with Flexible Term,0.13,0.106,0.10400000000000001,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,100.0,1.0,0.00,,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUPROMOGREEN&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUPROMOGREEN&lang=en,,,,True,True,,4.0,[],data\PDFs\1877-062520-00-57-53.pdf
975,ONCOR ELECTRIC DELIVERY COMPANY,YEP,9 Month Fixed Rate Autopay E-Plan,0.11800000000000001,0.094,0.092,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,9.0,175.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Southwest’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF9&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF9&lang=en,,,,False,True,,4.0,[],data\PDFs\975-062520-00-57-54.pdf
355,ONCOR ELECTRIC DELIVERY COMPANY,TEXPO ENERGY,Texpo's Savings AutoPay E-Plan,0.13,0.106,0.10400000000000001,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,12.0,175.00,,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUF&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUF&lang=en,,,,False,True,,4.0,[],data\PDFs\355-062520-00-57-55.pdf
358,ONCOR ELECTRIC DELIVERY COMPANY,TXU ENERGY,Flex Forward,0.14,0.126,0.11900000000000001,,False,False,0.0,Variable,6.0,0.0,0.00,,"Get one simple, low rate and keep your options open. No cancellation fees or long-term contract.",https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=ONXFLXFW0000AE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_ONCOR,,,,True,False,,5.0,[],data\PDFs\358-062520-00-57-56.pdf
362,ONCOR ELECTRIC DELIVERY COMPANY,YEP,Your Energy Plan Fixed Rate Autopay E-Plan,0.11699999999999999,0.09300000000000001,0.091,"$9.95 for usage less than 1,000 kWh",False,False,1.0,Fixed,16.0,12.0,175.00,,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUF&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUF&lang=en,,,,False,True,,4.0,[],data\PDFs\362-062520-00-57-56.pdf
364,ONCOR ELECTRIC DELIVERY COMPANY,YEP,No Long Term Commitment AutoPay E-Plan,0.128,0.10400000000000001,0.102,"$9.95 for usage less than 1,000 kWh",False,False,0.0,Variable,16.0,1.0,$0.00,,No Special Terms,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTXUPROMO&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTXUPROMO&lang=en,,,,True,True,,4.0,[],data\PDFs\364-062520-00-57-56.pdf
18980,ONCOR ELECTRIC DELIVERY COMPANY,TXU ENERGY,Solar Advantage 12,0.156,0.142,0.135,,False,False,1.0,Fixed,100.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the EFL. The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=ONXSOLAD1212AF&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_ONCOR,,,,True,False,,5.0,[],data\PDFs\18980-062520-00-57-56.pdf
18863,ONCOR ELECTRIC DELIVERY COMPANY,VETERAN ENERGY LLC,Basic 12 Month,0.106,0.10300000000000001,0.10099999999999999,,False,False,1.0,Fixed,4.0,12.0,150.00,,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=es_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=ONCOR&rateDescriptor=Basic%2012&promoCode=PTC,,,,False,False,,5.0,[],data\PDFs\18863-062520-00-57-56.pdf
18951,ONCOR ELECTRIC DELIVERY COMPANY,TXU ENERGY,Simple Value 12,0.126,0.11199999999999999,0.105,,False,False,1.0,Fixed,6.0,12.0,150.00,,Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.,https://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf,False,,https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=ONXSIMVL1212AE&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_ONCOR,,,,True,False,,5.0,[],data\PDFs\18951-062520-00-57-56.pdf
18857,ONCOR ELECTRIC DELIVERY COMPANY,INFINITE ENERGY,12 Month Simple Plan,0.10400000000000001,0.10099999999999999,0.099,,False,False,1.0,Fixed,4.0,12.0,150.00,,"Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.",https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US,False,,https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=ONCOR&rateDescriptor=12-Month%20Simple&promoCode=PTC,,,,False,False,,4.0,[],data\PDFs\18857-062520-00-57-57.pdf
18634,ONCOR ELECTRIC DELIVERY COMPANY,WINDROSE ENERGY,Summer Saver 24,0.095,0.092,0.09,,False,False,1.0,Fixed,15.0,24.0,175.00,,,https://signup.windroseenergy.com/Home/TOS?productId=85149,False,,https://signup.windroseenergy.com/Home/EFl?productId=112306,,,,True,False,,3.0,[],data\PDFs\18634-062520-00-57-57.pdf
18735,ONCOR ELECTRIC DELIVERY COMPANY,INFINITE ENERGY,36 Month Smart Plan,0.14,0.07,0.13,"Tier 1: 0 to 1,000 kWh will be billed at 0.0000¢ per kWh; and
Tier 2: 1,001 kWh and over will be billed at 19.0000¢ per kWh.",False,False,1.0,Fixed,4.0,36.0,300.00,,"Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.",https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US,False,,https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=ONCOR&rateDescriptor=36-month%20Smart&promoCode=PTC,,,,False,True,,4.0,[],data\PDFs\18735-062520-00-57-58.pdf
18770,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,Essential Infusion 24,0.095,0.09,0.087,,False,False,1.0,Fixed,19.0,24.0,300.00,,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202006/EFL-20200624-002706-ONCORD-Essential Infusion 24 (English).pdf,,,,True,False,,4.0,[],data\PDFs\18770-062520-00-57-59.pdf
18744,ONCOR ELECTRIC DELIVERY COMPANY,INFUSE ENERGY LLC,Essential Infusion 12,0.09699999999999999,0.092,0.08900000000000001,,False,False,1.0,Fixed,19.0,12.0,200.00,,"Affordable, hassle-free energy from Infuse Energy, the company that has your back. Offer only available for new Infuse Energy customers. This plan is not eligible to be used in conjunction with any referral or promotional codes.",http://dba4d476800d46d49629-8921003a898874cc7b56a2d8016f01f6.r82.cf5.rackcdn.com/Base/TOS-Base-20180913-000000-English%20(Resi%20+%20Sm%20Comm).pdf,False,,https://88fd201f32c53c2bd0fb-11ba98ed637230a2314ec7c228a44bda.ssl.cf5.rackcdn.com/202006/EFL-20200624-012353-ONCORD-Essential Infusion 12 (English).pdf,,,,True,False,,4.0,[],data\PDFs\18744-062520-00-58-00.pdf
18558,ONCOR ELECTRIC DELIVERY COMPANY,WINDROSE ENERGY,Windrose Saver 12,0.099,0.095,0.094,,False,False,1.0,Fixed,15.0,12.0,125.00,,,https://signup.windroseenergy.com/Home/TOS?productId=85149,False,,https://signup.windroseenergy.com/Home/EFl?productId=112304,,,,True,False,,3.0,[],data\PDFs\18558-062520-00-58-00.pdf
18462,ONCOR ELECTRIC DELIVERY COMPANY,Discount Power,Wise Buy 24,0.132,0.109,0.107," Usage charge: $0 if monthly usage is 1000 kWh or more; for usage under 1000 kWh, a $9.95 per month charge is applied. ",False,False,1.0,Fixed,12.0,24.0,200.00,,"Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4133.",https://www.discountpowertx.com/files/09017518809dd16a.pdf,False,,https://www.discountpowertx.com/files/090175188247dd3c.pdf,,,,True,True,,3.0,[],data\PDFs\18462-062520-00-58-00.pdf
18457,ONCOR ELECTRIC DELIVERY COMPANY,CIRRO ENERGY,Smart Simple Select 18,0.10099999999999999,0.098,0.096,,False,False,1.0,Fixed,12.0,18.0,150.00,,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://www.cirroenergy.com/files/090175188253ecac.pdf,,,,True,False,,3.0,[],data\PDFs\18457-062520-00-58-00.pdf
18421,ONCOR ELECTRIC DELIVERY COMPANY,CONSTELLATION NEWENERGY INC,TX Flat Tier Product ,0.17,0.085,0.085,tiered product,False,False,1.0,Fixed,16.0,12.0,50.00,,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01WE7,False,,https://www.constellation.com/bin/residential/Terms_TX?versionNum=01WXP,,,,False,True,,3.0,[],data\PDFs\18421-062520-00-58-01.pdf
18367,ONCOR ELECTRIC DELIVERY COMPANY,CIRRO ENERGY,Smart Simple 24,0.10099999999999999,0.098,0.096,,False,False,1.0,Fixed,12.0,24.0,200.00,,"Paperless eBill and Bill Alert Options ::: 24/7 Local Customer Service ::: NO FEES for VISA, DISCOVER & MC::: Easy Online Account Access ::: This offer is for new customers only",https://www.cirroenergy.com/files/0901751880b58ee7.pdf,False,,https://www.cirroenergy.com/files/090175188263e823.pdf,,,,True,False,,3.0,[],data\PDFs\18367-062520-00-58-01.pdf
18361,ONCOR ELECTRIC DELIVERY COMPANY,AMBIT ENERGY,Lone Star Plus 24,0.149,0.135,0.11699999999999999,Tiered Rate Plan. See Fact Sheet for details.,False,False,1.0,Fixed,15.0,24.0,199.00,,A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.,https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService,False,,https://mediaserver.ambitenergy.com/media/get/TXLSPLUS_A_1712_283_1/EN,,,,False,True,,3.0,[],data\PDFs\18361-062520-00-58-02.pdf
17620,ONCOR ELECTRIC DELIVERY COMPANY,Express Energy,Fast Lane 12 🚩,0.15,0.075,0.11900000000000001,Tiered Plan,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,,This is a discrete usage band plan. Please open and read the Energy Facts Label (EFL). Features Auto Pay and Paperless bills & documents.,https://www.myexpressenergy.com/Docs/TOSA_ExpressEnergy.pdf,False,,https://www.myexpressenergy.com/viewpdf.aspx/?Docs/efl_fastva12haa_o.pdf,,,,True,True,,1.0,[],None
17498,ONCOR ELECTRIC DELIVERY COMPANY,V247 POWER CORPORATION,Summer Savings 12 Online Exclusive,0.107,0.10400000000000001,0.102,,False,False,1.0,Fixed,16.0,12.0,250.00,,"Our Summer Savings 12 plan is straightforward with no gimmicks. Just a simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-06-24355FLEXONC6.44412.pdf,,,,True,False,,4.0,[],data\PDFs\17498-062520-00-58-02.pdf
17499,ONCOR ELECTRIC DELIVERY COMPANY,V247 POWER CORPORATION,Summer Savings 24 Online Exclusive,0.106,0.10300000000000001,0.10099999999999999,,False,False,1.0,Fixed,16.0,24.0,325.00,,"Our Summer Savings 24 plan is straightforward with no gimmicks. Just a simple low energy rate, no matter how much electricity you use.",https://v247power.com/Docs/TOS/v247power_TOS.pdf,True,,https://v247power.com/EFL/Resi/E/2020-06-24356FLEXONC6.34424.pdf,,,,True,False,,4.0,[],data\PDFs\17499-062520-00-58-02.pdf
17324,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,PTC Plan - 12,0.102,0.102,0.102,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=uBJikLlRKl0=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=uBJikLlRKl0=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17324-062520-00-58-03.pdf
17326,ONCOR ELECTRIC DELIVERY COMPANY,AMIGO ENERGY,PTC Plan - 24,0.10099999999999999,0.10099999999999999,0.10099999999999999,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-888-995-9299",https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=ddSlkyo8CTs=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,False,,https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=ddSlkyo8CTs=&RCID=mUrxqmy/vq8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17326-062520-00-58-03.pdf
17291,ONCOR ELECTRIC DELIVERY COMPANY,JUST ENERGY,PTC Plan - 24,0.122,0.122,0.122,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=Ov//4oglFKU=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=Ov//4oglFKU=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17291-062520-00-58-03.pdf
17295,ONCOR ELECTRIC DELIVERY COMPANY,JUST ENERGY,PTC Plan - 12,0.11800000000000001,0.11800000000000001,0.11800000000000001,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-877-587-8674,https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=LhAgdubfKBY=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,False,,https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=LhAgdubfKBY=&RCID=nnkoyMHsHd8=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17295-062520-00-58-04.pdf
17261,ONCOR ELECTRIC DELIVERY COMPANY,TARA ENERGY,PTC Plan - 12,0.10400000000000001,0.10400000000000001,0.10400000000000001,,False,False,1.0,Fixed,10.0,12.0,175.00 per ESIID,,"Lock in your energy rate for 12 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272.",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=N5zq/diWA4U=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=N5zq/diWA4U=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17261-062520-00-58-04.pdf
17263,ONCOR ELECTRIC DELIVERY COMPANY,TARA ENERGY,PTC Plan - 24,0.10300000000000001,0.10300000000000001,0.10300000000000001,,False,False,1.0,Fixed,10.0,24.0,175.00 per ESIID,,"Lock in your energy rate for 24 months with no Base Charges, no Minimum Use fees or Payment fees!! Transmission and distribution costs passed through at cost. Available for new customers only. This program includes additional fees. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline 1-866-438-8272.",https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=DaDmKTF+38o=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,False,,https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=DaDmKTF+38o=&RCID=C2EGh7SsiDo=&L=6f+Ch9flI7k=,,,,True,False,,1.0,[],data\PDFs\17263-062520-00-58-04.pdf
