"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"19225","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","4CHANGE ENERGY","Planet Saver 12","0.1010","0.0960","0.0940","
","False","False","1","Fixed","100","12","20 por cada mes restante","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=plasvb12hab_c&utm_content=planetsaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy_s.pdf","False","","https://www.4changeenergy.com/Docs/efl_plasvb12hab_c_s.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc_spanish&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=plasvb12hab_c&utm_content=planetsaver","","(844) 840-1066","TRUE","FALSE","Spanish","2"
"19230","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","TEXPO ENERGY","Texpo’s Ahorros AutoPay E-Plan","0.1330","0.1070","0.1050","$9.95 para el uso de menos de 1,000 kWh ","False","False","1","Fixed","16","12","175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRCNPF&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRCNPF&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","TRUE","Spanish","4"
"19231","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHAMPION ENERGY SERVICES LLC","Free Weekends-12","0.1160","0.1100","0.1080","","False","True","1","Fixed","16","12","150.00","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptclfw12","Free electricity during the weekends (all day Saturday and Sunday, from 12 midnight Friday night to 11:59pm Sunday night).Lock in a fixed rate by calling 877.653.5090. 24/7 Customer Care based in Texas. Weekly usage reports, free payment options, and Connect-A-Friend Referral program. Champion Energy ranks “Highest in Customer Satisfaction with Retail Electric Service in Texas” according to the J.D. Power 2015 Texas Residential Retail Electric Service Satisfaction Study and is A+ Rated with the BBB.winner of the 2013 Pinnacle Award.","https://web.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_Spanish_050118.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2388&state=TX&language=ES","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","Spanish","5"
"19253","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","Texas Ahorrador a Precio Fijo Autopay E-Plan","0.1030","0.0940","0.0900","","False","False","1","Fixed","16","12","175.00","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Southwest’s AutoPay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPF12PTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPF12PTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","FALSE","FALSE","Spanish","4"
"19254","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1220","0.0960","0.0940","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","24","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF24&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF24&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"19240","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","SOUTHWEST POWER & LIGHT","Texas Ahorrador de Mes a Mes Autopay E-Plan","0.1070","0.0980","0.0940","","False","False","0","Variable","16","1","0","http://www.southwestpl.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Southwest’s AutoPay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=SRCNPPROMOPTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=SRCNPPROMOPTC&lang=es","https://enroll.southwestpl.com","","(866) 941-7975","TRUE","FALSE","Spanish","4"
"19267","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CIRRO ENERGY","Smart Simple 12","0.1000","0.0950","0.0930","","False","False","1","Fixed","10","12","150.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253ed07.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19335","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CIRRO ENERGY","Smart Simple 36","0.1000","0.0950","0.0930","","False","False","1","Fixed","12","36","250.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253ed09.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19277","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1210","0.0950","0.0930","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","36","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPF36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPF36&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"19274","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CIRRO ENERGY","Smart Simple 24","0.1030","0.0980","0.0960","","False","False","1","Fixed","10","24","200.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253e485.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19370","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","Sin Compromiso a Largo Plazo AutoPay E-Plan","0.1240","0.0980","0.0960","$9.95 para el uso de menos de 1,000 kWh","False","False","0","Variable","16","1","$0.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPPROMO&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPPROMO&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","TRUE","Spanish","4"
"19379","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","YEP Ahorrador de Mes a Mes Autopay E-Plan","0.1070","0.0980","0.0940","","False","False","0","Variable","16","1","0.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPPROMOPTC&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPPROMOPTC&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","FALSE","Spanish","4"
"19380","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","YEP","Tierra Verde 100% Renovable AutoPay E-Plan con Plazo Flexible","0.1290","0.1030","0.1010","$9.95 para el uso de menos de 1,000 kWh","False","False","0","Variable","100","1","0.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en YEP’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRCNPPROMOGREEN&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRCNPPROMOGREEN&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","TRUE","TRUE","Spanish","4"
"19398","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GEXA ENERGY","Gexa Choice Green 12","0.0990","0.0940","0.0920","","False","False","1","Fixed","100","12","150.00","https://www.gexaenergy.com/P2CSP/","| Asegura una baja tarifa fija.| Haga su factura mas predecible con el programa Budget Billing de Gexa Energy.| Tambien se ofrece diferentes metodos de pago con opciones de autopago sin cargo adicional.| Esta oferta se aplica solo a nuevos clientes que se inscriben a traves de Poder de Escoger. ","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS","False","","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXACHIGRN12&tdspcode=CNP","https://www.gexaenergy.com/P2CSP/","","(866) 329-4392","TRUE","FALSE","Spanish","3"
"19582","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CONSTELLATION NEWENERGY INC","TX Flat Tier Product ","0.1600","0.0800","0.0800","Plan escalonado plano","False","False","1","Fixed","16","12","50.00","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html ","","https://signup.startexpower.constellation.com/Contract/01WDW.pdf/?language=ES","False","","https://signup.startexpower.constellation.com/Contract/01WFF.pdf/?language=ES","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","(855) 797-8465","FALSE","TRUE","Spanish","3"
"19516","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFINITE ENERGY","12 Month Simple Plan","0.1140","0.1100","0.1080","","False","False","1","Fixed","4","12","150.00","https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=SpanishSimple%20Plan&utm_term=3&utm_content=Website","Llame al (877) 928-8766 para hablar con un representante de Atención al Cliente, de lunes a viernes de 7 a.m. a 6 p.m. CST. En este momento, servicio en español solo está disponible por teléfono.","https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=es_MX","False","","https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=CENTERPOINT&rateDescriptor=12-Month%20Simple&promoCode=PTC&languagePreference=es_MX","https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=SpanishSimple%20Plan&utm_term=3","","(877) 928-8766","FALSE","FALSE","Spanish","4"
"19522","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VETERAN ENERGY LLC","Basic 12 Month","0.1170","0.1120","0.1100","","False","False","1","Fixed","4","12","150.00","https://www.veteranenergy.us","Únete a Veteran Energy y Apoya a Nuestros Héroes cada vez que enciendas un interruptor de luz. Ve a VeteranEnergy.us para detalles. ","https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=es_MX","False","","https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=CENTERPOINT&rateDescriptor=Basic%2012&promoCode=PTC&languagePreference=es_MX","https://signup.veteranenergy.us/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=SpanishBasic%20Plan&utm_term=12","","(855) 856-7613","FALSE","FALSE","Spanish","5"
"19472","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","WINDROSE ENERGY","Windrose Saver 36","0.1010","0.0970","0.0940","","False","False","1","Fixed","15","36","200.00","https://www.windroseenergy.com/","","https://signup.windroseenergy.com/Home/TOS?productId=89638&ver=spanish","False","","https://signup.windroseenergy.com/Home/EFl?productId=112248&ver=spanish","https://signup.windroseenergy.com/Home/index?ProductCode=RN36002072","","(800) 483-1836","TRUE","FALSE","Spanish","3"
"19473","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","WINDROSE ENERGY","Windrose Saver 24","0.1050","0.0990","0.0950","","False","False","1","Fixed","15","24","175.00","https://www.windroseenergy.com/","","https://signup.windroseenergy.com/Home/TOS?productId=89636&ver=spanish","False","","https://signup.windroseenergy.com/Home/EFl?productId=112247&ver=spanish","https://signup.windroseenergy.com/Home/index?ProductCode=RN24002096","","(800) 483-1836","TRUE","FALSE","Spanish","3"
"19719","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CIRRO ENERGY","Smart Simple Select 18","0.1070","0.1020","0.1000","","False","False","1","Fixed","12","18","150.00","https://www.cirroenergy.com/espanol","Opciones eBill y Bill Alert sin papel ::: Servicio al cliente local 24/7 ::: Sin tarifas para VISA, DISCOVER y MC ::: Fácil acceso a la cuenta en línea ::: Esta oferta es solo para nuevos clientes","https://www.cirroenergy.com/files/0901751880b58ee8.pdf","False","","https://www.cirroenergy.com/files/090175188253e487.pdf","https://www.cirroenergy.com/espanol","","(844) 417-7180","TRUE","FALSE","Spanish","3"
"19596","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","INFINITE ENERGY","36 Month Smart Plan","0.1400","0.0700","0.1350","Nivel 1: 0 a 1,000 kWh se facturará a      0.0000¢ por kWh; 
Nivel 2: 1,001 y más serán facturados al      20.0000¢ por kWh.
","False","False","1","Fixed","4","36","300.00","https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Smart%20Plan&utm_term=36&utm_content=Website","Llame al (877) 928-8766 para hablar con un representante de Atención al Cliente, de lunes a viernes de 7 a.m. a 6 p.m. CST. En este momento, servicio en español solo está disponible por teléfono.","https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=es_MX","False","","https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=CENTERPOINT&rateDescriptor=36-month%20Smart&promoCode=PTC&languagePreference=es_MX","https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=SpanishSmart%20Plan&utm_term=12","","(877) 928-8766","FALSE","TRUE","Spanish","4"
"19774","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","STREAM ENERGY","Simple & Secure - 36 Month Plan","0.1290","0.1040","0.1040","In any given month where your total kilowatt hour usage is less than or equal to 999 kWh, the price will be 12.9¢ per kWh. In any given month where your total usage is greater than or equal to 1000 kWh, your price will be 10.4¢ per kWh cents per kWh.","False","False","1","Fixed","10","36","250.00","www.mystream.com","A simple 36-month fixed rate plan for new customers with Stream. Our Simple & Secure Plan isn't like all those energy plans that show you an energy charge PLUS a transmission and distribution charge. We give you an all-inclusive price so you know what you will pay each month. There is no minimum usage. Please note that this product contains fixed prices that are based upon your usage.","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf","False","","https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188246189a.pdf","https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate&utm_campaign=simple_secure_36","","(888) 685-7693","TRUE","TRUE","English","3"
